99942K04M04N  C2004 12 27.75493 01 06 11.38 -27 28 24.2          16.6 Rcm3346952
99942K04M04N  C2004 12 27.75574 01 06 08.55 -27 28 11.0          16.1 Rcm3346097
99942K04M04N  C2004 12 27.75796 01 06 13.15 -27 28 11.4          16.7 Rcm3346952
99942K04M04N  C2004 12 27.76099 01 06 14.90 -27 27 58.4          17.0 Rcm3346952
99942K04M04N  C2004 12 27.76241 01 06 15.72 -27 27 52.4          16.7 Vrm3346941
99942K04M04N  C2004 12 27.76401 01 06 16.66 -27 27 45.0          16.9 Rcm3346952
99942K04M04N  C2004 12 27.76417 01 06 16.74 -27 27 44.7          16.6 Vrm3346941
99942K04M04N  C2004 12 27.76704 01 06 18.42 -27 27 31.7          16.8 Rcm3346952
99942K04M04N  C2004 12 27.76770 01 06 18.79 -27 27 29.6          16.8 Vrm3346941
99942K04M04N  C2004 12 27.76888 01 06 19.48 -27 27 24.4          16.7 Vrm3346941
99942K04M04N  C2004 12 27.77281 01 06 21.75 -27 27 07.5          17.0 Vrm3346941
99942K04M04N  C2004 12 27.78403 01 06 28.14 -27 26 18.9          16.5 Vrm3346170
99942K04M04N  C2004 12 27.78579 01 06 29.15 -27 26 11.3          16.6 Vrm3346170
99942K04M04N  C2004 12 27.78652 01 06 29.58 -27 26 08.1          16.7 Vrm3346170
99942K04M04N  C2004 12 27.79178 01 06 32.62 -27 25 45.2          16.7 Vrm3346170
99942K04M04N  C2004 12 27.79294 01 06 33.30 -27 25 40.3          16.9 Vrm3346170
99942K04M04N  C2004 12 27.79424 01 06 34.21 -27 25 33.2          17.2 Rrm3346952
99942K04M04N  C2004 12 27.79484 01 06 34.39 -27 25 32.0          16.9 Vrm3346170
99942K04M04N  C2004 12 27.80011 01 06 37.62 -27 25 08.1          17.2 Rrm3346952
99942K04M04N  C2004 12 27.80616 01 06 41.11 -27 24 41.3          17.0 Rrm3346952
99942K04M04N  C2004 12 27.81222 01 06 44.66 -27 24 14.8          17.2 Rrm3346952
99942K04M04N  C2004 12 27.81827 01 06 48.11 -27 23 48.5          17.4 Rrm3346952
99942K04M04N  C2004 12 27.82430 01 06 51.67 -27 23 21.2          17.2 Rrm3346952
99942K04M04N  C2004 12 28.08457 01 09 29.63 -27 04 27.4          17.6 Rrm3346649
99942K04M04N  C2004 12 28.08743 01 09 31.37 -27 04 14.6          17.8 Rrm3346649
99942K04M04N  C2004 12 28.09028 01 09 32.89 -27 04 00.4          17.4 Rrm3346649
99942K04M04N  C2004 12 28.09313 01 09 34.57 -27 03 49.0          17.5 Rrm3346649
99942K04M04N  C2004 12 28.09598 01 09 36.22 -27 03 36.5          17.4 Rrm3346649
99942K04M04N  C2004 12 28.42179 01 12 50.81 -26 38 27.6          16.5 Vrm3346428
99942K04M04N  C2004 12 28.42288 01 12 51.43 -26 38 22.5          16.5 Vrm3346428
99942K04M04N  C2004 12 28.42397 01 12 52.08 -26 38 17.7          16.8 Vrm3346428
99942K04M04N  C2004 12 28.42506 01 12 52.68 -26 38 12.8          16.6 Vrm3346428
99942K04M04N  C2004 12 28.42615 01 12 53.24 -26 38 07.9          16.6 Vrm3346428
99942K04M04N  C2004 12 29.02487 01 18 47.23 -25 55 39.9          16.7 Rrm3346734
99942K04M04N  C2004 12 29.02598 01 18 47.80 -25 55 35.2          16.9 Rrm3346734
99942K04M04N  C2004 12 29.02709 01 18 48.46 -25 55 30.1          17.0 Rrm3346734
99942K04M04N  C2004 12 29.02821 01 18 49.04 -25 55 25.5          16.7 Rrm3346734
99942K04M04N  C2004 12 29.42910 01 22 37.04 -25 25 54.8          17.4 Vmm3568300
99942K04M04N  C2004 12 29.43081 01 22 37.96 -25 25 49.3          17.3 Vmm3568300
99942K04M04N  C2004 12 29.43252 01 22 38.99 -25 25 40.3          17.7 Vmm3568300
99942K04M04N  C2004 12 29.43998 01 22 41.04 -25 23 45.6          17.1 Vrm3346428
99942K04M04N  C2004 12 29.44106 01 22 41.55 -25 23 40.7          16.9 Vrm3346428
99942K04M04N  C2004 12 29.44216 01 22 42.13 -25 23 36.3          17.1 Vrm3346428
